知足常乐,六安,不得不说，这是我看过的特效最好的国产电影，给我的感觉很震撼，尤其是各国救援人员团结一心，共度患难的那一幕，瞬间泪崩。真心期待全世界人民可以消除隔阂，融洽相处，共同为绿色健康发展而奋斗，虽然目前看起来不可能。希望国产电影越来越好，世界人民大团结！,5.0,2019-02-09 23:56:45,
John_虚,天津,中国科幻元年，可以,4.5,2019-02-09 23:56:43,1
💋內小🐎叔叔🙋🏼,佛山,我不是很懂为什么会有9.3，朋友圈一堆好评 ，是有泪点，刘慈欣的科幻也确实没的说，但就电影效果来看，我觉得情节单调，能猜到结局，没什么耐心看完，缺少吸引力，不太粉男女主。看人吧，我觉得40多块钱不值得。,2.0,2019-02-09 23:56:41,
关先生,辽阳,效果超棒！！！,5.0,2019-02-09 23:56:41,1
春风+里,昆山,好看，很震撼,5.0,2019-02-09 23:56:40,1
抠抠和们扪,大丰,太牛逼了！炸裂了！,5.0,2019-02-09 23:56:40,
乔木乔木桥,仙游县,中国科幻的开篇之战,4.5,2019-02-09 23:56:39,1
🍃ღRozizi೨,广州,特效还不错 就是那个演员对白编剧你是不是有有点毁电影高大上的特效了……那个远镜头看地球远行的时候应该加个适当的音乐烘托气氛绝对能让观众嗨起来最好延长点点时间让观众有点小惊喜就好了,3.5,2019-02-09 23:56:38,
美好时光-（卢刚）,毕节,不错的一部科幻片,5.0,2019-02-09 23:56:35,1
园园的太阳,营口,良心国产电影 值得票房,5.0,2019-02-09 23:56:34,1
ddN307369077,成都,中国电影的又一里程碑！！超赞，中国强！！,5.0,2019-02-09 23:56:33,
Aa天妒小苗、,高碑店,纯属诈骗这片。噱头就是吴京，其实这片根本没吴京什么事儿，那几个小孩才是主演。就科幻效果来说还可以，但是这根本就不叫个片啊。都是为了看雷佳音，吴京。看了才知道，他俩是客串的，根本没他俩什么事儿。如果再没有李光洁，这个片就真彻底没救了。这片票房越高，说明观众素质越低，出品方诈骗越严重！,0.5,2019-02-09 23:56:33,1
yunny&yummy,宁波,完全不输于好莱坞大片的中国电影，场面真实又感人，震撼又刺激！人类的希望是什么，朵朵的最后呼救说的催人泪下！,5.0,2019-02-09 23:56:32,2
iUb592166475,韶关,国产科幻片加油！剧本写得真好！,5.0,2019-02-09 23:56:32,1
李健18931169195,石家庄,这9.5分给影片的，主要是影院夹片3d眼镜居然没有了！戴两个眼镜看全程不爽，服务员还理直气壮没有了！你开门做生意硬件都做不好还好意思说,4.5,2019-02-09 23:56:31,1
蔡玲,天门,比想像中好的多。太棒了,5.0,2019-02-09 23:56:31,2
叁贰壹,河池,值得一看，速度购票,5.0,2019-02-09 23:56:30,1
WxQ2860061,桐庐,感觉一般般，没有特别的情节让我激情澎湃，或感动,3.0,2019-02-09 23:56:30,
Yvr286677159,扶沟,理智上给八分，可是作为一名中国观众能看到属于中文的工业科幻电影，怎么能让我理智？,5.0,2019-02-09 23:56:30,
aXK113031904,成都,很不错值得去看看,5.0,2019-02-09 23:56:27,2
pJw570367257,太原,国产最好科幻片，没有之一。,5.0,2019-02-09 23:56:27,
破茧吟风,襄阳,很棒，值得一看,4.5,2019-02-09 23:56:27,2
好吃的瑶瑶,武汉,全程无尿点，非常震撼，国内科幻电影的里程碑！,4.5,2019-02-09 23:56:27,
SNOWR,满洲里,总觉得中国科幻有种不可名状的滑稽感，很用力了吧但还是很滑稽，用二人转的方式演一部莎翁剧，简直莫名其妙。特效也很差，镜头毫无美感，对白充满了形式主义，就连名字都不好好起，李一一，韩朵朵，刘户口，老何，除了**能用点心不？战狼可以的，过年了点个木星庆祝，厉害厉害，一颗星不能再多了。,0.5,2019-02-09 23:56:25,
破晓,咸阳,诚意满满的国产科幻电影！希望这是中国电影走向高质量的一个起点！💪🏻,5.0,2019-02-09 23:56:23,
年輕在於折騰,长春,垃圾中的垃圾,0.5,2019-02-09 23:56:23,1
天瀑376,上虞,什么脑子想出来的？!太天马行空了，牛啊！一家人看了，直到看完才有了尿点。国人需要这样的题材，需要有未来的世界效果。不能再表扬了，我都开始骄傲了！,5.0,2019-02-09 23:56:21,1
GD鸡拽跟,长寿,挺好看的 还有点小感人 很科幻,3.5,2019-02-09 23:56:21,
没人不在,南昌,很好看哟 标超喜欢,4.5,2019-02-09 23:56:19,2
常小龙,呼和浩特,很精彩，有点感动，视觉效果不错,4.5,2019-02-09 23:56:17,1
哈哈哈耶哈哈哈,安康,国产科技片，好评，值得一看,5.0,2019-02-09 23:56:15,
小可爱,永新,几年来，看过感触最深的一部电影，很刺激却也很感动,5.0,2019-02-09 23:56:15,2
范范2624,苏州,震撼，除了震撼还是震撼，吴京加油，国产科幻加油，中国加油！！！,5.0,2019-02-09 23:56:14,1
柒月。,雅安,很有感触！力挺！,5.0,2019-02-09 23:56:14,
sRZ611968510,芜湖,看完有种三体的即视感，刘慈欣的原著改编必须支持,5.0,2019-02-09 23:56:11,
mqzxm,金华,还不错  喜欢吴京,4.5,2019-02-09 23:56:11,
WEN8139,乐东,个人感觉真不好看！,2.5,2019-02-09 23:56:10,
Sunbeam99,建湖,不好看不好看,2.5,2019-02-09 23:56:10,2
小海UU,化州,非常好看，值得推荐,5.0,2019-02-09 23:56:06,1
有梦就去追💍,赤峰,这部拯救世界的大片很好看👀，推荐一下,5.0,2019-02-09 23:56:05,2
肖肖,张家界,很好的一部电影，泪点好多哦！触动人心,5.0,2019-02-09 23:56:05,
eFj539581324,中山,都是搬运工，为何要用枪🤔,4.0,2019-02-09 23:56:05,
FRJ961243501,青岛,过瘾，过瘾，过瘾,5.0,2019-02-09 23:56:04,
Tzd345503281,连云港,电影很好看，中国人牛。,4.5,2019-02-09 23:56:03,
周有华,兰州,值得看的好影视,5.0,2019-02-09 23:56:01,2
SOi657066846,乌鲁木齐,值得一看的电影！大国的担当👍,4.0,2019-02-09 23:56:01,
fifgther,北京,在中国来说真的不错了,5.0,2019-02-09 23:56:00,1
何可人229,长沙,这才是飞驰的人生,4.5,2019-02-09 23:56:00,
